id,link,descr_short,price,screen_size,resolution,cpu,ram,hdd_ssd,gpu,os
9924927,/product/0ace0e8e43374486/156-noutbuk-acer-nitro-5-an515-58-cernyj/,"15.6"" Ноутбук Acer Nitro 5 AN515-58 черный [Full HD (1920x1080), IPS, Intel Core i7-12700H, ядра: 6 + 8, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3060 для ноутбуков 6 ГБ, без ОС]",849990,15.6,1920x1080,Intel Core i7-12700H,16,1000,GeForce RTX 3060 для ноутбуков 6 ГБ,без ОС
9901310,/product/b037a7edbb9e8a25/133-noutbuk-apple-macbook-pro-seryj/,"13.3"" Ноутбук Apple MacBook Pro серый [2560x1600, IPS, Apple M2, ядра: 4 + 4 х 3.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, Apple M2 10-core , macOS]",899890,13.3,2560x1600,Apple M2,8,512,Apple M2 10-core,macOS
9901319,/product/40b8d0fd014c0721/133-noutbuk-apple-macbook-pro-serebristyj/,"13.3"" Ноутбук Apple MacBook Pro серебристый [2560x1600, IPS, Apple M2, ядра: 4 + 4 х 3.5 ГГц, RAM 8 ГБ, SSD 512 ГБ, Apple M2 10-core , macOS]",917990,13.3,2560x1600,Apple M2,8,512,Apple M2 10-core,macOS
4881035,/product/8b8679a83238ed20/142-noutbuk-apple-macbook-pro-seryj/,"14.2"" Ноутбук Apple MacBook Pro серый [3024x1964, mini-LED, Apple M1 Pro, ядра: 6 + 2, RAM 16 ГБ, SSD 512 ГБ, Apple M1 Pro 14-core , macOS]",965990,14.2,3024x1964,Apple M1 Pro,16,512,Apple M1 Pro 14-core,macOS
4900536,/product/7430da7d9f5a6200/156-noutbuk-asus-tuf-gaming-f15-fx507zr-hq007-seryj/,"15.6"" Ноутбук ASUS TUF Gaming F15 FX507ZR-HQ007 серый [Quad HD 2K (2560x1440), IPS, Intel Core i7-12700H, ядра: 6 + 8 х 2.3 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3070 для ноутбуков 8 ГБ, без ОС]",999990,15.6,2560x1440,Intel Core i7-12700H,16,1000,GeForce RTX 3070 для ноутбуков 8 ГБ,без ОС
9973294,/product/10b7e37175168c9f/16-noutbuk-asus-rog-zephyrus-m16-gu604vi-n4037w-cernyj/,"16"" Ноутбук ASUS ROG Zephyrus M16 GU604VI-N4037W черный [английская раскладка, 2560x1600, IPS, Intel Core i9-13900H, ядра: 6 + 8 х 2.6 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 4070 для ноутбуков 8 ГБ, Windows 11 Pro]",1199890,16,2560x1600,Intel Core i9-13900H,16,1000,GeForce RTX 4070 для ноутбуков 8 ГБ,Windows 11 Pro
5041513,/product/c631eb52dbe9ed20/142-noutbuk-apple-macbook-pro-seryj/,"14.2"" Ноутбук Apple MacBook Pro серый [3024x1964, mini-LED, Apple M1 Pro, ядра: 6 + 2, RAM 16 ГБ, SSD 512 ГБ, Apple M1 Pro 14-core , macOS]",1244990,14.2,3024x1964,Apple M1 Pro,16,512,Apple M1 Pro 14-core,macOS
9941172,/product/b07fbdf98a96118a/156-noutbuk-asus-rog-strix-g15-g513rs-hq040w-cernyj/,"15.6"" Ноутбук ASUS ROG Strix G15 G513RS-HQ040W черный [Quad HD 2K (2560x1440), IPS, AMD Ryzen 7 6800H, ядра: 8 х 3.2 ГГц, RAM 16 ГБ, SSD 1000 ГБ, GeForce RTX 3080 для ноутбуков 8 ГБ, Windows 11 Home Single Language]",1299990,15.6,2560x1440,AMD Ryzen 7 6800H,16,1000,GeForce RTX 3080 для ноутбуков 8 ГБ,Windows 11 Home Single Language
4881039,/product/8b8679ac3238ed20/142-noutbuk-apple-macbook-pro-seryj/,"14.2"" Ноутбук Apple MacBook Pro серый [3024x1964, mini-LED, Apple M1 Pro, ядра: 8 + 2, RAM 16 ГБ, SSD 512 ГБ, Apple M1 Pro 14-core , macOS]",1499990,14.2,3024x1964,Apple M1 Pro,16,512,Apple M1 Pro 14-core,macOS
4881038,/product/8b8679ab3238ed20/142-noutbuk-apple-macbook-pro-serebristyj/,"14.2"" Ноутбук Apple MacBook Pro серебристый [3024x1964, mini-LED, Apple M1 Pro, ядра: 8 + 2, RAM 16 ГБ, SSD 1024 ГБ, Apple M1 Pro 16-core , macOS]",1572990,14.2,3024x1964,Apple M1 Pro,16,1024,Apple M1 Pro 16-core,macOS
4881029,/product/8b8679a13238ed20/162-noutbuk-apple-macbook-pro-seryj/,"16.2"" Ноутбук Apple MacBook Pro серый [3456x2234, mini-LED, Apple M1 Pro, ядра: 8 + 2, RAM 16 ГБ, SSD 512 ГБ, Apple M1 Pro 16-core , macOS]",1574990,16.2,3456x2234,Apple M1 Pro,16,512,Apple M1 Pro 16-core,macOS
4881043,/product/91f64b813238ed20/142-noutbuk-apple-macbook-pro-seryj/,"14.2"" Ноутбук Apple MacBook Pro серый [3024x1964, mini-LED, Apple M1 Pro, ядра: 6 + 2, RAM 32 ГБ, SSD 512 ГБ, Apple M1 Pro 14-core , macOS]",1644990,14.2,3024x1964,Apple M1 Pro,32,512,Apple M1 Pro 14-core,macOS
9970850,/product/4ab1aff6b210b603/16-noutbuk-asus-rog-strix-scar-16-g634jy-nm034x-cernyj/,"16"" Ноутбук ASUS ROG Strix SCAR 16 G634JY-NM034X черный [2560x1600, mini-LED, Intel Core i9-13980HX, ядра: 8 + 16 х 2.2 ГГц, RAM 32 ГБ, SSD 1000 ГБ, GeForce RTX 4090 для ноутбуков 16 ГБ, Windows 11 Pro]",1999990,16,2560x1600,Intel Core i9-13980HX,32,1000,GeForce RTX 4090 для ноутбуков 16 ГБ,Windows 11 Pro
